"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"169","50","Life in Ghana",2,1,1,-0.41488804569902,-0.464099659838529,1,0,0,1,1,0,-0.906326967174966,0,1
"170","50","California 2019",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.906326967174966,0,1
"171","50","Private School",5,4,1,0.878928433117797,-0.464099659838529,1,0,0,1,1,0,0.453163483587483,1,0
"172","50","Hillcrest High",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.453163483587483,0,0
"173","50","Nana 2018",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.35949045076245,0,1
"174","50","College Acceptances",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,-0.453163483587483,0,0
"175","50","Covid Lockdown",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.453163483587483,0,0
"176","50","UCR Life",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.453163483587483,0,0
"177","50","Choir performance",6,0,6,-0.846160205304626,1.94803615180631,0,1,1,0,0,1,0.906326967174966,1,0
"178","50","2023 Ghana",6,2,4,0.0163841139065855,0.983181827148375,1,0,1,0,0,1,0.906326967174966,1,0
"179","50","School in Ghana",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.35949045076245,0,1
"180","50","Kayemon Debut",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.35949045076245,0,1
"181","50","Church Life in Ghana",3,2,1,0.0163841139065855,-0.464099659838529,1,0,0,1,1,0,-0.453163483587483,0,0
"182","50","Birthday party",4,1,3,-0.41488804569902,0.500754664819407,1,0,1,0,0,1,0,1,0
"183","50","Playing sports in Ghana",7,5,2,1.3102005927234,0.0183275024904388,1,0,1,0,1,0,1.35949045076245,1,0
"184","50","Volleyball at Hillcrest",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.453163483587483,0,0
"185","50","Cross Country racing",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.453163483587483,1,0
"186","50","Emotionless but calm",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0,1,0
"187","50","Old house at demo",2,1,1,-0.41488804569902,-0.464099659838529,1,0,0,1,1,0,-0.906326967174966,0,1
"188","50","St Micheal's swing",6,1,5,-0.41488804569902,1.46560898947734,1,0,1,0,0,1,0.906326967174966,1,0
"189","50","Barracks camp ",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.453163483587483,0,0
"190","50","Nana Yaw and Isaac",7,7,0,2.17274491193461,-0.946526822167497,1,0,0,1,1,0,1.35949045076245,1,0
"191","50","Sunday School",9,7,2,2.17274491193461,0.0183275024904388,1,0,1,0,1,0,2.26581741793741,1,0
"192","50","Vacation Bible School",7,6,1,1.74147275232901,-0.464099659838529,1,0,0,1,1,0,1.35949045076245,1,0
