"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"25","4","Fireflies by Owl City",7,3,4,0.447656273512191,0.983181827148375,1,0,1,0,0,1,1.20728670637156,1,0
"26","4","TV falling down",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.120728670637156,1,0
"27","4","Dehydrated Bread",9,6,3,1.74147275232901,0.500754664819407,1,0,1,0,1,0,1.9316587301945,1,0
"28","4","Hear me out, 1 am Denny's?",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.96582936509725,0,1
"29","4","Yogurtland crying",7,4,3,0.878928433117797,0.500754664819407,1,0,1,0,1,0,1.20728670637156,1,0
"30","4","The Sarcastic Club Squeeze",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.120728670637156,1,0
"31","4","Sorry Chair",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.241457341274312,0,0
"32","4","AP test confession",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.241457341274312,0,0
"33","4","Wikihow to dance",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.603643353185781,0,1
"34","4","Always bet on Hakari",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.603643353185781,0,1
"35","4","Middle School Breakfast Monitor Event",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.603643353185781,0,1
"36","4","Rejection in Japan",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.241457341274312,0,0
"37","4","The Admin Building Kindness Tree",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,-0.241457341274312,0,0
"38","4","Raising Canes Incident",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.603643353185781,0,1
"39","4","King of Steam",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.241457341274312,0,0
"40","4","The Discord Presentation",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.96582936509725,0,1
"41","4","Spring Break Concert",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.120728670637156,1,0
"42","4","You know them very well",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.603643353185781,0,1
"43","4","I drank sprite and cake",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.603643353185781,0,1
"44","4","Last Karaoke Night",0,0,0,-0.846160205304626,-0.946526822167497,0,1,0,1,1,0,-1.32801537700872,0,1
"45","4","The LA Incident",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.603643353185781,0,1
"46","4","Across the Spiderverse accident",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.120728670637156,1,0
"47","4","The Irvine Train back",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.845100694460094,1,0
"48","4","15 brownies sold",12,5,7,1.3102005927234,2.43046331413528,1,0,1,0,0,1,3.01821676592891,1,0
