"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"529","42","toddler, sitting in box playing",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.559067218263856,0,1
"530","42","AP biology, crying as cramming",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.559067218263856,0,1
"531","42","Mr. Duan art classes, oil painting",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.66071580340274,1,0
"532","42","Bassoon case, weekend GSYO practices",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.559067218263856,0,1
"533","42","All nighter Ochem 8C, genetics final",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.559067218263856,0,1
"534","42","Arguing with mom, ADHD diagnosis",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.559067218263856,0,1
"535","42","First year, studying biology in Rivera",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.559067218263856,0,1
"536","42","Crying in BCH100 discussion",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,0.0508242925694416,1,0
"537","42","Ochem 8B final, completed in office",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.559067218263856,0,1
"538","42","Crying finishing When Breath Becomes Air",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,0.0508242925694416,1,0
"539","42","Accompanying dad at work, in truck",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,1.27060731423604,1,0
"540","42","Working on sterile technique",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.66071580340274,1,0
"541","42","Summer with Penny, making dumplings",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.16895872909715,0,1
"542","42","Hanging at Sarah's house with Farrah",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.0508242925694416,1,0
"543","42","Ms. Karry, piano classes in shed",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.16895872909715,0,1
"544","42","MHHS office hours, Fuson's backstory, Daniel",8,7,1,2.17274491193461,-0.464099659838529,1,0,1,0,1,0,3.10028184673593,1,0
"545","42","Walking with Eric, talking grad school",5,4,1,0.878928433117797,-0.464099659838529,1,0,1,0,1,0,1.27060731423604,1,0
"546","42","Wisdom teeth removal aftermath",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.559067218263856,0,1
"547","42","SF portfolio day with Sarah, Christina",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.66071580340274,1,0
"548","42","CSSSA eating Buldak ramen with Marion",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,0.0508242925694416,1,0
"549","42","Walking through natural history museum, Sekirou",4,1,3,-0.41488804569902,0.500754664819407,1,0,1,0,0,1,0.66071580340274,1,0
"550","42","Beach day with Aly, Brenton, Vanessa",4,1,3,-0.41488804569902,0.500754664819407,1,0,1,0,0,1,0.66071580340274,1,0
"551","42","Spring splash, pizza and Just Dance",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.16895872909715,0,1
"552","42","Thinking about future, noon outside MRB",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.16895872909715,0,1
