"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"1","2","Purple slippers trunk parking lot",2,2,0,0.0163841139065855,-0.946526822167497,1,0,0,1,1,0,-1.17677171391339,0,1
"2","2","Mcdonalds playground stuck crying",2,1,1,-0.41488804569902,-0.464099659838529,0,1,0,1,1,0,-1.17677171391339,0,1
"3","2","Spongebob project elementary school",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.484553058670221,1,0
"4","2","grandma dentures brushing nature",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.76144052076749,0,1
"5","2","dad cigarettes smoking hug dog horse",4,3,1,0.447656273512191,-0.464099659838529,1,0,0,1,1,0,-0.346109327621586,0,1
"6","2","mom yelling orchestra chair broke",6,5,1,1.3102005927234,-0.464099659838529,1,0,0,1,1,0,0.484553058670221,1,0
"7","2","pizza classroom tiny piece",3,2,1,0.0163841139065855,-0.464099659838529,1,0,0,1,1,0,-0.76144052076749,0,1
"8","2","sprain finger basketball scary",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.484553058670221,1,0
"9","2","arm broke park Rebecca",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-1.17677171391339,0,1
"10","2","glasses broke crying basketball",4,0,4,-0.846160205304626,0.983181827148375,0,1,1,0,0,1,-0.346109327621586,0,1
"11","2","hermit crab gumdo wooden sword fight",12,10,2,3.46656139075143,0.0183275024904388,1,0,1,0,1,0,2.97654021754564,1,0
"12","2","Mom crying fight napkin",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.484553058670221,1,0
"13","2","piano competition shaking international",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.76144052076749,0,1
"14","2","high school chemistry project nakita nation",5,4,1,0.878928433117797,-0.464099659838529,1,0,0,1,1,0,0.0692218655243174,0,0
"15","2","Phone photos Spanish embarrassing",6,2,4,0.0163841139065855,0.983181827148375,1,0,1,0,0,1,0.484553058670221,1,0
"16","2","Panda Express friend hungry delicious",7,3,4,0.447656273512191,0.983181827148375,1,0,1,0,0,1,0.899884251816125,1,0
"17","2","Beach sand walking family happy",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.5921029070593,0,1
"18","2","Indian food delicious bone stuck throat",7,2,5,0.0163841139065855,1.46560898947734,1,0,1,0,0,1,0.899884251816125,1,0
"19","2","Mukbangs tiktok reels delicious longing",5,4,1,0.878928433117797,-0.464099659838529,1,0,0,1,1,0,0.0692218655243174,0,0
"20","2","wingstop stomach hurting pain",4,1,3,-0.41488804569902,0.500754664819407,0,1,1,0,0,1,-0.346109327621586,0,1
"21","2","cousin annoying selfish painful",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,-0.76144052076749,0,1
"22","2","friend funny food beach happy",8,1,7,-0.41488804569902,2.43046331413528,0,1,1,0,0,1,1.31521544496203,1,0
"23","2","Girl class angry invertebrate uneasy",5,2,3,0.0163841139065855,0.500754664819407,1,0,1,0,0,1,0.0692218655243174,0,0
"24","2","Turtle video YouTube shocked happy",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.484553058670221,1,0
