"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"601","75","Living in Los Angeles",14,8,6,2.60401707154022,1.94803615180631,1,0,1,0,1,0,0.997630729451624,1,0
"602","75","Moving to Riverside",10,8,2,2.60401707154022,0.0183275024904388,1,0,0,1,1,0,0.249407682362906,1,0
"603","75","Starting school",7,4,3,0.878928433117797,0.500754664819407,1,0,0,1,1,0,-0.311759602953632,0,1
"604","75","Being accessed by school district ",11,5,6,1.3102005927234,1.94803615180631,1,0,1,0,0,1,0.436463444135086,1,0
"605","75","Moving to elementary school",4,3,1,0.447656273512191,-0.464099659838529,0,1,0,1,1,0,-0.872926888270171,0,1
"606","75","Making friends",9,4,5,0.878928433117797,1.46560898947734,1,0,1,0,0,1,0.0623519205907266,1,0
"607","75","English classes",5,1,4,-0.41488804569902,0.983181827148375,0,1,1,0,0,1,-0.685871126497991,0,1
"608","75","Breaking my arm",6,2,4,0.0163841139065855,0.983181827148375,0,1,1,0,0,1,-0.498815364725812,0,1
"609","75","Brother moving away to college",8,4,4,0.878928433117797,0.983181827148375,1,0,1,0,0,1,-0.124703841181453,0,0
"610","75","Meeting my first nephew",8,2,6,0.0163841139065855,1.94803615180631,0,1,1,0,0,1,-0.124703841181453,0,0
"611","75","Bonding more with my other brother",6,3,3,0.447656273512191,0.500754664819407,0,1,0,1,0,1,-0.498815364725812,0,1
"612","75","Meeting my closest friend",9,4,5,0.878928433117797,1.46560898947734,1,0,1,0,0,1,0.0623519205907266,1,0
"613","75","Parents getting divorced",9,7,2,2.17274491193461,0.0183275024904388,1,0,0,1,1,0,0.0623519205907266,1,0
"614","75","Change in personality",9,6,3,1.74147275232901,0.500754664819407,1,0,0,1,1,0,0.0623519205907266,1,0
"615","75","Discovering music, books, movies etc.",11,8,3,2.60401707154022,0.500754664819407,1,0,0,1,1,0,0.436463444135086,1,0
"616","75","Finding my own beliefs",6,2,4,0.0163841139065855,0.983181827148375,0,1,1,0,0,1,-0.498815364725812,0,1
"617","75","Starting middle school",6,3,3,0.447656273512191,0.500754664819407,0,1,0,1,0,1,-0.498815364725812,0,1
"618","75","Academic struggles",6,2,4,0.0163841139065855,0.983181827148375,0,1,1,0,0,1,-0.498815364725812,0,1
"619","75","Father moving away",6,5,1,1.3102005927234,-0.464099659838529,1,0,0,1,1,0,-0.498815364725812,0,1
"620","75","Online school in 2020",9,4,5,0.878928433117797,1.46560898947734,1,0,1,0,0,1,0.0623519205907266,1,0
"621","75","Senior year high school",5,3,2,0.447656273512191,0.0183275024904388,0,1,0,1,1,0,-0.685871126497991,0,1
"622","75","Friendships drifting apart",4,2,2,0.0163841139065855,0.0183275024904388,0,1,0,1,0,1,-0.872926888270171,0,1
"623","75","Starting college ",31,9,22,3.03528923114583,9.6668707490698,1,0,1,0,0,1,4.17757867957868,1,0
"624","75","Getting diagnosed with ADHD",9,5,4,1.3102005927234,0.983181827148375,1,0,1,0,1,0,0.0623519205907266,1,0
