"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"721","84","Quince",2,2,0,0.0163841139065855,-0.946526822167497,1,0,0,1,1,0,-0.749348675517612,0,1
"722","84","Freshman Football",8,6,2,1.74147275232901,0.0183275024904388,1,0,1,0,1,0,1.04908814572466,1,0
"723","84","High School Softball",6,6,0,1.74147275232901,-0.946526822167497,1,0,0,1,1,0,0.449609205310567,1,0
"724","84","November 2023",9,5,4,1.3102005927234,0.983181827148375,1,0,1,0,1,0,1.3488276159317,1,0
"725","84","Mexico ",5,4,1,0.878928433117797,-0.464099659838529,1,0,0,1,1,0,0.149869735103522,0,0
"726","84","Phakday",0,0,0,-0.846160205304626,-0.946526822167497,0,1,0,1,1,0,-1.3488276159317,0,1
"727","84","Buggs ",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-1.04908814572466,0,1
"728","84","Going to Yosemite",6,5,1,1.3102005927234,-0.464099659838529,1,0,0,1,1,0,0.449609205310567,1,0
"729","84","Kitty",13,9,4,3.03528923114583,0.983181827148375,1,0,1,0,1,0,2.54778549675988,1,0
"730","84","Peer Counseling class in High school",2,1,1,-0.41488804569902,-0.464099659838529,1,0,0,1,1,0,-0.749348675517612,0,1
"731","84","Culinary Course with Damien ",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.749348675517612,0,1
"732","84","After School Softball Practice",6,5,1,1.3102005927234,-0.464099659838529,1,0,0,1,1,0,0.449609205310567,1,0
"733","84","Championship game against Edgewood",8,4,4,0.878928433117797,0.983181827148375,1,0,1,0,0,1,1.04908814572466,1,0
"734","84","Grandma's Surprise Party",7,3,4,0.447656273512191,0.983181827148375,1,0,1,0,0,1,0.749348675517612,1,0
"735","84","Tia Lucila",7,2,5,0.0163841139065855,1.46560898947734,1,0,1,0,0,1,0.749348675517612,1,0
"736","84","Angels game with Alexa",5,0,5,-0.846160205304626,1.46560898947734,0,1,1,0,0,1,0.149869735103522,0,0
"737","84","Disneyland",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.04908814572466,0,1
"738","84","graduation",5,0,5,-0.846160205304626,1.46560898947734,0,1,1,0,0,1,0.149869735103522,0,0
"739","84","Move in Riverside",6,0,6,-0.846160205304626,1.94803615180631,0,1,1,0,0,1,0.449609205310567,1,0
"740","84","Bus in Mexico",0,0,0,-0.846160205304626,-0.946526822167497,0,1,0,1,1,0,-1.3488276159317,0,1
"741","84","Riverside bus",1,0,1,-0.846160205304626,-0.464099659838529,0,1,0,1,0,1,-1.04908814572466,0,1
"742","84","Formal Semi",4,0,4,-0.846160205304626,0.983181827148375,0,1,1,0,0,1,-0.149869735103522,0,1
"743","84","Senior night",4,1,3,-0.41488804569902,0.500754664819407,1,0,1,0,0,1,-0.149869735103522,0,1
"744","84","Spring Splash",0,0,0,-0.846160205304626,-0.946526822167497,0,1,0,1,1,0,-1.3488276159317,0,1
