"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"433","61","Cutting my hand open with sink",5,5,0,1.3102005927234,-0.946526822167497,1,0,0,1,1,0,0.34432063695185,1,0
"434","61","How Joel and I became friends",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.6886412739037,0,1
"435","61","Learning my great grandma has alzheimers",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0,0,0
"436","61","Leaving St. Linus",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.6886412739037,0,1
"437","61","Meeting Nick and John",6,5,1,1.3102005927234,-0.464099659838529,1,0,1,0,1,0,0.6886412739037,1,0
"438","61","Getting my first detention",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0,0,0
"439","61","Finding out I could go blind",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0,0,0
"440","61","Washington DC Trip",5,2,3,0.0163841139065855,0.500754664819407,1,0,1,0,0,1,0.34432063695185,1,0
"441","61","Becoming student council president",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,-0.34432063695185,0,1
"442","61","Drama with many girls",2,1,1,-0.41488804569902,-0.464099659838529,0,1,1,0,1,0,-0.6886412739037,0,1
"443","61","Winning 4th in Academic Decathlon",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0,0,0
"444","61","Graduating Valedictorian",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.34432063695185,1,0
"445","61","Accepted into the Onward Scholar's Program",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.34432063695185,0,1
"446","61","Running my first track event",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.34432063695185,0,1
"447","61","Getting appendicitis",16,2,14,0.0163841139065855,5.80745345043805,1,0,1,0,0,1,4.1318476434222,1,0
"448","61","Asking out my current girlfriend",6,5,1,1.3102005927234,-0.464099659838529,1,0,1,0,1,0,0.6886412739037,1,0
"449","61","My aunt leaving our family",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.6886412739037,0,1
"450","61","COVID 19 pandemic",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,-0.34432063695185,0,1
"451","61","First varsity volleyball game during pandemic",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0,0,0
"452","61","Graduating with latin honors",4,0,4,-0.846160205304626,0.983181827148375,0,1,1,0,0,1,0,0,0
"453","61","Accepted into UCR",3,1,2,-0.41488804569902,0.0183275024904388,0,1,1,0,0,1,-0.34432063695185,0,1
"454","61","Going to Philippines 2023",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.03296191085555,0,1
"455","61","Spending time with my dad's family",4,1,3,-0.41488804569902,0.500754664819407,0,1,1,0,0,1,0,0,0
"456","61","My first day as a teacher",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.03296191085555,0,1
