"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"73","8","LAX Hotel Issue",0,0,0,-0.846160205304626,-0.946526822167497,0,1,0,1,1,0,-1.81265393434993,0,1
"74","8","Round 1 date",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-0.906326967174966,0,1
"75","8","May 15th ",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-0.906326967174966,0,1
"76","8","Move in day",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
"77","8","Disney airbnb",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
"78","8","20th birthday",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.906326967174966,0,1
"79","8","Flowermart 1st time",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
"80","8","LA Trip with friends",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,1.81265393434993,1,0
"81","8","Late night san diego",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,0.906326967174966,1,0
"82","8","1st day of pre school",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,1.81265393434993,1,0
"83","8","Acko Riding as kid",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,1.81265393434993,1,0
"84","8","Wasabi guarding valuables",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
"85","8","Finding Pocky ",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.906326967174966,1,0
"86","8","Shaoshao brought home",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.906326967174966,0,1
"87","8","Grandfather death",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
"88","8","Funeral for grandpa",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.906326967174966,0,1
"89","8","Drinking with family in Japan",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.906326967174966,1,0
"90","8","Pretend worker in Japan",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.906326967174966,0,1
"91","8","Shibuya and Akihabara",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.906326967174966,0,1
"92","8","Shooting range with friends",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
"93","8","Shadowing in hospital",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,0.906326967174966,1,0
"94","8","The Fishbowl",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
"95","8","Final for BCH110B",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.906326967174966,0,1
"96","8","Jake mimic flexing guy",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,0,0,0
