"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"625","76","Minecraft with kids my mom babysat",3,3,0,0.447656273512191,-0.946526822167497,1,0,0,1,1,0,0.370006434950477,1,0
"626","76","Going to Fiesta Village",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.370006434950477,0,0
"627","76","Science teacher buys snacks for me",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,1.85003217475239,1,0
"628","76","Neighbor's parents pick me up",5,2,3,0.0163841139065855,0.500754664819407,1,0,1,0,0,1,1.85003217475239,1,0
"629","76","Beginning dance",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.11001930485143,0,1
"630","76","Public speaking class/debate",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.11001930485143,0,1
"631","76","8th grade skit for drama class",1,1,0,-0.41488804569902,-0.946526822167497,1,0,0,1,1,0,-1.11001930485143,0,1
"632","76","Swimming during band camp",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.370006434950477,1,0
"633","76","The start of COVID",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.370006434950477,1,0
"634","76","Dalgona coffee",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.370006434950477,1,0
"635","76","Windy Rancho Verde band competition",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.11001930485143,0,1
"636","76","Senior sunrise",5,4,1,0.878928433117797,-0.464099659838529,1,0,1,0,1,0,1.85003217475239,1,0
"637","76","Homecoming announcement",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,1.11001930485143,1,0
"638","76","Senior field day",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.370006434950477,1,0
"639","76","Getting ready for graduation",3,0,3,-0.846160205304626,0.500754664819407,0,1,1,0,0,1,0.370006434950477,1,0
"640","76","Day 2 freshmen orientation",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.370006434950477,0,0
"641","76","Plane flight to Boston",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.11001930485143,0,1
"642","76","Ski Mask Block Party",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.370006434950477,0,0
"643","76","VSA ACE Week",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.11001930485143,0,1
"644","76","First time at Knott's Berry Farm",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.370006434950477,0,0
"645","76","Dance final",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-1.11001930485143,0,1
"646","76","Illenium Concert",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.370006434950477,0,0
"647","76","Valentine's Day",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.370006434950477,0,0
"648","76","Spring Splash",4,1,3,-0.41488804569902,0.500754664819407,1,0,1,0,0,1,1.11001930485143,1,0
