"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"457","44","confined",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.188958764823904,1,0
"458","44","strict",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.642459800401274,1,0
"459","44","decent",3,2,1,0.0163841139065855,-0.464099659838529,1,0,0,1,1,0,-0.718043306330835,0,1
"460","44","fun",4,3,1,0.447656273512191,-0.464099659838529,1,0,0,1,1,0,-0.264542270753465,0,0
"461","44","loved",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,-0.264542270753465,0,0
"462","44","friends",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.188958764823904,1,0
"463","44","family",8,6,2,1.74147275232901,0.0183275024904388,1,0,1,0,1,0,1.54946187155601,1,0
"464","44","hard",6,4,2,0.878928433117797,0.0183275024904388,1,0,1,0,1,0,0.642459800401274,1,0
"465","44","standards",2,1,1,-0.41488804569902,-0.464099659838529,0,1,0,1,1,0,-1.1715443419082,0,1
"466","44","yolo",3,2,1,0.0163841139065855,-0.464099659838529,1,0,0,1,1,0,-0.718043306330835,0,1
"467","44","toys",3,1,2,-0.41488804569902,0.0183275024904388,0,1,1,0,0,1,-0.718043306330835,0,1
"468","44","trick-or-treat",4,0,4,-0.846160205304626,0.983181827148375,0,1,1,0,0,1,-0.264542270753465,0,0
"469","44","explore",8,5,3,1.3102005927234,0.500754664819407,1,0,1,0,1,0,1.54946187155601,1,0
"470","44","puberty",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,0.188958764823904,1,0
"471","44","worry-full",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-1.1715443419082,0,1
"472","44","esteem",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-1.1715443419082,0,1
"473","44","complex",6,1,5,-0.41488804569902,1.46560898947734,0,1,1,0,0,1,0.642459800401274,1,0
"474","44","studies",4,1,3,-0.41488804569902,0.500754664819407,0,1,1,0,0,1,-0.264542270753465,0,0
"475","44","college",4,1,3,-0.41488804569902,0.500754664819407,0,1,1,0,0,1,-0.264542270753465,0,0
"476","44","parties",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,-0.264542270753465,0,0
"477","44","drinking",3,2,1,0.0163841139065855,-0.464099659838529,1,0,0,1,1,0,-0.718043306330835,0,1
"478","44","smoking",11,7,4,2.17274491193461,0.983181827148375,1,0,1,0,1,0,2.90996497828812,1,0
"479","44","virginity",2,1,1,-0.41488804569902,-0.464099659838529,0,1,0,1,1,0,-1.1715443419082,0,1
"480","44","freedom",6,1,5,-0.41488804569902,1.46560898947734,0,1,1,0,0,1,0.642459800401274,1,0
