"","subID","memory","degree","outdegree","indegree","outdegree_scaled","indegree_scaled","high_outdegree","low_outdegree","high_indegree","low_indegree","outdegree_mem","indegree_mem","degree_scaled","high_degree","low_degree"
"793","80","grandparents holding my hand at beach",4,3,1,0.447656273512191,-0.464099659838529,1,0,1,0,1,0,0.704052309968808,1,0
"794","80","mom takes picture with Scooby-Doo",6,5,1,1.3102005927234,-0.464099659838529,1,0,1,0,1,0,1.8305360059189,1,0
"795","80","adopting a puppy for my birthday",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.422431385981284,0,0
"796","80","chewing sugarcane for the first time",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.422431385981284,0,0
"797","80","frog dissection in 7th grade biology",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.422431385981284,0,0
"798","80","1st place at marching band championships",5,3,2,0.447656273512191,0.0183275024904388,1,0,1,0,1,0,1.26729415794385,1,0
"799","80","dislocating my kneecap",4,2,2,0.0163841139065855,0.0183275024904388,1,0,1,0,0,1,0.704052309968808,1,0
"800","80","bee sting on my middle finger",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"801","80","first kiss",5,4,1,0.878928433117797,-0.464099659838529,1,0,1,0,1,0,1.26729415794385,1,0
"802","80","laughing about emoji with a friend",3,2,1,0.0163841139065855,-0.464099659838529,1,0,1,0,1,0,0.140810461993761,1,0
"803","80","first time eating tomato in burger",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.422431385981284,0,0
"804","80","falling asleep in high school history",8,6,2,1.74147275232901,0.0183275024904388,1,0,1,0,1,0,2.95701970186899,1,0
"805","80","accident while running in PE",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,0.140810461993761,1,0
"806","80","learning piccolo for the first time",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.422431385981284,0,0
"807","80","calling out friend on their behavior",3,1,2,-0.41488804569902,0.0183275024904388,1,0,1,0,0,1,0.140810461993761,1,0
"808","80","letting pianist play my violin",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"809","80","eating silpancho with grandma",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.422431385981284,0,0
"810","80","mom teaches me how to park",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"811","80","late to biology midterm",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
"812","80","going on the bus alone",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.422431385981284,0,0
"813","80","first youth orchestra rehearsal",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.422431385981284,0,0
"814","80","late to first ever university lecture",2,1,1,-0.41488804569902,-0.464099659838529,1,0,1,0,1,0,-0.422431385981284,0,0
"815","80","ant infestation in my bedroom",2,0,2,-0.846160205304626,0.0183275024904388,0,1,1,0,0,1,-0.422431385981284,0,0
"816","80","crying before symposium at practice session",1,0,1,-0.846160205304626,-0.464099659838529,0,1,1,0,0,1,-0.98567323395633,0,1
